age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
21.0,Federal-gov,173153.0,Bachelors,13.0,Never-married,Exec-managerial,Husband,White,Female,13550.0,0.0,39.0,United-States,1
52.0,Private,689263.0,Some-college,10.0,Married-civ-spouse,Other-service,Not-in-family,Black,Male,25236.0,1740.0,26.0,United-States,1
19.0,State-gov,348845.0,Assoc-voc,11.0,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,17.0,United-States,0
42.0,Private,413557.0,11th,7.0,Never-married,Sales,Husband,White,Male,0.0,0.0,56.0,United-States,0
59.0,,127640.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,28.0,United-States,0
46.0,Private,1331836.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,27.0,United-States,1
32.0,Private,621991.0,10th,6.0,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0.0,0.0,31.0,United-States,0
38.0,Private,60994.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0.0,0.0,45.0,United-States,0
61.0,Private,165535.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,South,0
87.0,Self-emp-inc,241065.0,Bachelors,13.0,Never-married,,Own-child,White,Female,0.0,0.0,24.0,United-States,0
74.0,Local-gov,1311291.0,1st-4th,2.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,26.0,United-States,0
57.0,Private,1191234.0,Some-college,10.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0
27.0,Private,767855.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,27.0,Germany,0
34.0,Private,1035815.0,7th-8th,4.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,67.0,United-States,1
49.0,Private,920587.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,42.0,United-States,0
35.0,Local-gov,631852.0,7th-8th,4.0,Widowed,Other-service,Wife,White,Male,0.0,0.0,28.0,United-States,0
67.0,State-gov,12307.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,43.0,United-States,0
44.0,Private,16402.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,46.0,United-States,1
78.0,Private,1090333.0,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,25.0,United-States,0
36.0,Private,494032.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0.0,1902.0,21.0,United-States,1
53.0,Private,513114.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,40.0,United-States,1
69.0,Private,1452868.0,Prof-school,15.0,Divorced,Prof-specialty,Husband,White,Male,0.0,0.0,27.0,United-States,0
32.0,Private,263349.0,HS-grad,9.0,Never-married,,Husband,White,Male,0.0,0.0,48.0,United-States,0
73.0,Private,163514.0,Some-college,10.0,Married-civ-spouse,Other-service,Unmarried,White,Female,0.0,0.0,58.0,Other,0
60.0,Private,1430035.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,41.0,Other,1
64.0,Self-emp-not-inc,796913.0,Bachelors,13.0,Never-married,,Own-child,White,Female,0.0,0.0,60.0,United-States,1
50.0,Private,936408.0,11th,7.0,Married-civ-spouse,Protective-serv,Own-child,White,Male,0.0,0.0,53.0,Philippines,1
86.0,Private,910645.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,33.0,United-States,0
74.0,Private,1452427.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,38.0,United-States,0
31.0,Self-emp-inc,943642.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,31.0,Other,0
58.0,Private,906028.0,HS-grad,9.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,1848.0,54.0,United-States,1
83.0,Private,174665.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,43.0,United-States,0
37.0,Private,1211548.0,10th,6.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,29.0,Other,0
56.0,Without-pay,113126.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,2407.0,0.0,32.0,United-States,1
72.0,,264739.0,HS-grad,9.0,Divorced,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,United-States,0
37.0,Private,735817.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Male,0.0,0.0,40.0,Canada,0
55.0,Private,89780.0,Some-college,10.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,47.0,Other,0
57.0,Private,100188.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0.0,0.0,42.0,United-States,1
30.0,Private,486595.0,12th,8.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,56.0,Mexico,1
30.0,Private,456648.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,22.0,United-States,0
58.0,Private,119362.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Wife,White,Male,0.0,0.0,59.0,Other,0
30.0,Private,671788.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,37.0,United-States,0
87.0,Self-emp-not-inc,303242.0,Assoc-voc,11.0,Never-married,Adm-clerical,Husband,White,Female,0.0,0.0,37.0,United-States,1
55.0,Private,580869.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0.0,0.0,53.0,United-States,0
69.0,Private,100092.0,9th,5.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,99999.0,0.0,42.0,United-States,0
46.0,Private,1394682.0,HS-grad,9.0,Divorced,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
39.0,Private,815953.0,Bachelors,13.0,Never-married,Adm-clerical,Husband,Black,Male,0.0,0.0,46.0,United-States,1
53.0,Private,565421.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1
69.0,Private,1404566.0,Assoc-voc,11.0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,34.0,United-States,1
46.0,Private,419421.0,Bachelors,13.0,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,63.0,United-States,1
37.0,Private,482867.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0.0,0.0,51.0,United-States,0
27.0,Private,1429596.0,HS-grad,9.0,Never-married,Machine-op-inspct,Husband,White,Female,0.0,0.0,42.0,United-States,0
57.0,Self-emp-not-inc,956303.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0
67.0,Private,589600.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Male,0.0,0.0,31.0,United-States,0
55.0,Federal-gov,268938.0,11th,7.0,Widowed,Sales,Not-in-family,White,Male,0.0,0.0,23.0,United-States,0
35.0,Private,947698.0,Assoc-voc,11.0,Never-married,Craft-repair,Other-relative,Black,Female,25236.0,0.0,55.0,United-States,0
35.0,Private,380154.0,Bachelors,13.0,Never-married,Adm-clerical,Husband,White,Male,3103.0,0.0,20.0,United-States,1
44.0,Private,986028.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,49.0,United-States,0
42.0,Private,477213.0,Prof-school,15.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,1
32.0,Private,200789.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0.0,0.0,31.0,United-States,0
86.0,Local-gov,1103086.0,Masters,14.0,Never-married,Sales,Not-in-family,Black,Female,99999.0,0.0,29.0,United-States,0
41.0,Private,217821.0,Bachelors,13.0,Married-civ-spouse,Other-service,Own-child,White,Male,0.0,0.0,30.0,Germany,0
35.0,Private,1342888.0,Masters,14.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
61.0,Private,960527.0,HS-grad,9.0,Never-married,Protective-serv,Not-in-family,White,Female,0.0,0.0,34.0,Mexico,0
76.0,,1153026.0,Bachelors,13.0,Divorced,Adm-clerical,Wife,White,Male,0.0,0.0,29.0,United-States,0
51.0,Private,848350.0,Some-college,10.0,Widowed,Tech-support,Husband,White,Male,0.0,0.0,43.0,United-States,1
66.0,Self-emp-not-inc,746977.0,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,White,Male,0.0,0.0,44.0,Other,1
24.0,Private,300249.0,9th,5.0,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,35.0,United-States,0
56.0,Local-gov,856348.0,9th,5.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,1848.0,24.0,Germany,0
21.0,Private,1415715.0,11th,7.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,47.0,United-States,0
27.0,,704005.0,Bachelors,13.0,Married-civ-spouse,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0
60.0,Private,888361.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,39.0,United-States,0
32.0,Private,122271.0,11th,7.0,Never-married,Prof-specialty,Own-child,Black,Male,99999.0,0.0,33.0,United-States,1
19.0,Private,493936.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,20.0,United-States,0
30.0,Private,1143002.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,7298.0,0.0,35.0,United-States,0
74.0,Private,862617.0,9th,5.0,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0.0,0.0,54.0,United-States,0
60.0,Private,1067125.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Female,0.0,0.0,36.0,United-States,0
45.0,Self-emp-not-inc,938638.0,10th,6.0,Never-married,Sales,Husband,White,Female,0.0,0.0,27.0,United-States,0
89.0,Private,150494.0,Bachelors,13.0,Never-married,Exec-managerial,Husband,Black,Male,0.0,0.0,43.0,United-States,0
45.0,Private,678713.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0.0,0.0,39.0,United-States,0
81.0,Private,736065.0,Masters,14.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0.0,0.0,47.0,United-States,0
42.0,Local-gov,1436346.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Female,0.0,0.0,31.0,United-States,0
18.0,Private,495317.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,28.0,United-States,0
25.0,Private,716832.0,Bachelors,13.0,Divorced,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,1
37.0,Federal-gov,98118.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,38.0,Other,0
30.0,Private,146103.0,11th,7.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,47.0,United-States,1
28.0,Self-emp-not-inc,925638.0,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,27.0,United-States,0
45.0,Private,634156.0,Some-college,10.0,Divorced,Adm-clerical,Husband,White,Male,0.0,1977.0,37.0,United-States,0
89.0,State-gov,902346.0,11th,7.0,Never-married,Adm-clerical,Own-child,Other,Female,0.0,0.0,29.0,United-States,0
31.0,Self-emp-not-inc,94815.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,38.0,United-States,0
34.0,Private,337755.0,HS-grad,9.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,30.0,United-States,0
90.0,Local-gov,596027.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,36.0,United-States,1
31.0,Private,690418.0,Assoc-acdm,12.0,Never-married,,Unmarried,White,Male,0.0,0.0,45.0,United-States,0
78.0,Private,1373486.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,Cuba,1
62.0,Private,638533.0,Bachelors,13.0,Never-married,Sales,Husband,White,Female,0.0,0.0,24.0,United-States,0
85.0,State-gov,1369363.0,HS-grad,9.0,Never-married,,Husband,White,Male,0.0,0.0,54.0,United-States,0
58.0,Private,899756.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0.0,0.0,51.0,United-States,0
60.0,,963803.0,HS-grad,9.0,Never-married,Exec-managerial,Wife,White,Male,14084.0,0.0,14.0,United-States,1
33.0,Private,965149.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,13550.0,0.0,15.0,Other,0
59.0,,619907.0,HS-grad,9.0,Never-married,Craft-repair,Wife,White,Male,0.0,0.0,51.0,Other,0
66.0,Private,60613.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,17.0,United-States,0
90.0,Private,1330360.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,52.0,United-States,0
24.0,Private,962082.0,10th,6.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0
28.0,Private,330546.0,Masters,14.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,66.0,Other,1
18.0,Local-gov,13264.0,Assoc-acdm,12.0,Divorced,Other-service,Own-child,White,Male,0.0,0.0,39.0,United-States,0
75.0,Private,1126017.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,Black,Male,0.0,0.0,20.0,United-States,0
23.0,Private,1146211.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,14.0,United-States,0
84.0,Private,494575.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,38.0,United-States,1
44.0,Private,884471.0,Bachelors,13.0,Separated,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,23.0,United-States,0
38.0,Self-emp-not-inc,712339.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0.0,0.0,35.0,United-States,1
89.0,Private,40131.0,Doctorate,16.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,1.0,United-States,0
70.0,Private,1359213.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,56.0,United-States,0
57.0,Private,337125.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,3103.0,0.0,46.0,Other,0
82.0,Private,1349747.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,61.0,United-States,0
72.0,Private,360166.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1
64.0,Private,140397.0,10th,6.0,Married-civ-spouse,,Husband,Black,Female,0.0,0.0,21.0,United-States,0
40.0,Private,822507.0,HS-grad,9.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,49.0,United-States,1
89.0,Private,194443.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Husband,White,Female,0.0,0.0,38.0,Philippines,0
70.0,Private,1054648.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1
86.0,Private,405484.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0.0,0.0,26.0,United-States,1
88.0,Self-emp-not-inc,570672.0,Bachelors,13.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,38.0,United-States,0
57.0,Private,819952.0,HS-grad,9.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0
43.0,State-gov,117306.0,Some-college,10.0,Never-married,Sales,Unmarried,White,Male,0.0,0.0,32.0,United-States,0
87.0,Private,1064291.0,Prof-school,15.0,Never-married,,Unmarried,White,Male,0.0,0.0,36.0,United-States,0
90.0,Private,1083404.0,Masters,14.0,Separated,Craft-repair,Unmarried,White,Male,13550.0,0.0,56.0,United-States,1
26.0,Federal-gov,813161.0,7th-8th,4.0,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.0,46.0,United-States,0
64.0,Private,949111.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1
61.0,Local-gov,438514.0,Bachelors,13.0,Divorced,Farming-fishing,Other-relative,White,Female,14084.0,0.0,35.0,United-States,1
72.0,Private,1487712.0,HS-grad,9.0,Never-married,Machine-op-inspct,Husband,White,Male,4934.0,0.0,33.0,Mexico,0
89.0,Private,836209.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,51.0,United-States,0
35.0,Local-gov,174244.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1887.0,28.0,Mexico,0
89.0,Local-gov,93015.0,7th-8th,4.0,Never-married,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,29.0,United-States,0
64.0,State-gov,58890.0,Bachelors,13.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,32.0,United-States,0
23.0,Private,1023755.0,Bachelors,13.0,Never-married,Protective-serv,Not-in-family,Black,Male,0.0,0.0,64.0,United-States,0
54.0,Private,201176.0,HS-grad,9.0,Divorced,Prof-specialty,Own-child,White,Male,0.0,0.0,29.0,Philippines,1
26.0,Self-emp-not-inc,1165915.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,53.0,United-States,0
87.0,,251114.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,37.0,United-States,0
73.0,Local-gov,572395.0,12th,8.0,Widowed,Exec-managerial,Husband,White,Male,0.0,0.0,21.0,United-States,0
83.0,Private,541933.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Husband,White,Male,0.0,0.0,33.0,United-States,0
61.0,Private,981471.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0.0,0.0,42.0,United-States,1
46.0,Private,85633.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,56.0,United-States,0
48.0,Self-emp-not-inc,489051.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,23.0,Philippines,0
87.0,Private,596472.0,Bachelors,13.0,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.0,52.0,United-States,1
28.0,Private,152291.0,HS-grad,9.0,Widowed,Farming-fishing,Wife,White,Female,0.0,0.0,51.0,United-States,0
82.0,Private,720847.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,58.0,United-States,1
48.0,Private,725878.0,Some-college,10.0,Never-married,Sales,Husband,White,Male,0.0,0.0,28.0,United-States,0
60.0,Self-emp-not-inc,177278.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0.0,0.0,47.0,United-States,0
66.0,Federal-gov,1276012.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,64.0,United-States,1
23.0,Self-emp-not-inc,409850.0,Some-college,10.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,44.0,United-States,0
28.0,Private,118681.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,39.0,United-States,0
28.0,Private,444671.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Not-in-family,Other,Male,0.0,0.0,50.0,United-States,0
74.0,Private,1323878.0,Bachelors,13.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,39.0,Cuba,0
22.0,Private,369690.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,41.0,United-States,1
62.0,Self-emp-not-inc,1094160.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,27.0,Other,0
24.0,Private,530640.0,HS-grad,9.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,42.0,United-States,0
73.0,Private,1059961.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,29.0,United-States,1
89.0,Private,929759.0,Bachelors,13.0,Divorced,Prof-specialty,Husband,White,Male,0.0,0.0,44.0,United-States,1
47.0,Private,869126.0,HS-grad,9.0,Never-married,Tech-support,Unmarried,White,Male,0.0,0.0,35.0,United-States,0
32.0,Self-emp-not-inc,854871.0,HS-grad,9.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,19.0,United-States,0
49.0,Local-gov,1156988.0,Bachelors,13.0,Divorced,Adm-clerical,Husband,Black,Male,0.0,0.0,49.0,United-States,0
68.0,Federal-gov,430619.0,Masters,14.0,Divorced,Tech-support,Other-relative,Black,Male,0.0,0.0,46.0,United-States,0
70.0,Private,74540.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,0.0,32.0,United-States,0
64.0,Private,1487769.0,Masters,14.0,Divorced,Tech-support,Husband,White,Male,0.0,0.0,50.0,United-States,1
60.0,Self-emp-not-inc,247732.0,Masters,14.0,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0.0,0.0,46.0,Cuba,1
63.0,Self-emp-not-inc,1377127.0,Bachelors,13.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
33.0,Self-emp-not-inc,1126543.0,HS-grad,9.0,Married-civ-spouse,,Other-relative,White,Female,0.0,0.0,31.0,Other,0
32.0,Private,327886.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35.0,United-States,0
85.0,,512521.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,28.0,India,0
59.0,Private,1232880.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Black,Female,0.0,1848.0,35.0,United-States,1
80.0,Private,1457719.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,44.0,India,1
63.0,Private,154707.0,Bachelors,13.0,Married-spouse-absent,Craft-repair,Husband,White,Female,0.0,0.0,26.0,United-States,1
50.0,Self-emp-inc,1476264.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,52.0,United-States,1
59.0,Private,1421002.0,HS-grad,9.0,Never-married,Exec-managerial,Husband,White,Female,0.0,0.0,72.0,United-States,1
68.0,State-gov,1386116.0,Masters,14.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,39.0,United-States,0
30.0,Private,287184.0,Bachelors,13.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,34.0,United-States,1
51.0,Private,949496.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,29.0,United-States,0
